tconst	averageRating	numVotes
tt0013078	6.3	24
tt0013084	6.6	25
tt0013085	6.1	373
tt0013086	7.8	8426
tt0013088	6.7	66
tt0013091	6.6	24
tt0013093	7.1	21
tt0013095	4.7	20
tt0013096	5.7	85
tt0013099	7.2	2778
tt0013107	5.1	18
tt0013109	7.2	15
tt0013110	4.5	17
tt0013117	5.9	12
tt0013118	6.4	60
tt0013121	6.4	11
tt0013122	6.4	242
tt0013127	6.1	133
tt0013132	5.3	12
tt0013134	6.2	213
tt0013135	6.7	21
tt0013137	7.0	26
tt0013139	5.4	18
tt0013140	7.0	3637
tt0013145	6.5	16
tt0013149	4.9	320
tt0013151	7.1	27
tt0013158	6.5	2203
tt0013169	6.5	500
tt0013170	6.0	25
tt0013182	7.0	40
tt0013189	6.0	17
tt0013193	6.2	81
tt0013194	5.8	78
tt0013201	7.0	1842
tt0013211	6.4	69
tt0013212	4.8	9
tt0013221	6.2	22
tt0013223	4.9	302
tt0013224	6.8	13
tt0013227	5.6	23
tt0013229	6.8	16
tt0013230	6.2	18
tt0013236	5.9	15
tt0013244	6.0	9
tt0013250	5.5	15
tt0013251	4.7	15
tt0013253	6.6	15
tt0013254	6.3	37
tt0013255	5.0	16
tt0013256	6.2	11
tt0013257	7.6	14322
tt0013263	7.1	52
tt0013264	7.1	18
tt0013267	4.6	18
tt0013274	6.4	34
tt0013275	6.4	92
tt0013276	4.1	16
tt0013278	5.8	17
tt0013281	7.0	112
tt0013283	6.6	18
tt0013284	6.9	40
tt0013288	5.3	30
tt0013292	6.7	14
tt0013293	6.2	21
tt0013299	4.8	12
tt0013301	7.0	68
tt0013303	4.2	22
tt0013304	8.4	38
tt0013308	6.2	13
tt0013312	6.1	164
tt0013321	4.0	47
tt0013322	8.7	27
tt0013323	5.2	479
tt0013332	6.7	303
tt0013336	6.5	39
tt0013339	6.1	21
tt0013341	5.9	766
tt0013342	6.7	94
tt0013343	5.8	85
tt0013344	7.4	12
tt0013356	6.7	23
tt0013363	5.7	24
tt0013367	5.3	291
tt0013368	6.2	17
tt0013369	6.6	55
tt0013372	6.3	474
tt0013373	6.6	91
tt0013376	6.2	55
tt0013386	6.5	373
tt0013388	5.7	35
tt0013402	6.8	410
tt0013404	6.4	347
tt0013406	7.4	14
tt0013407	6.3	14
tt0013410	5.4	10
tt0013416	5.7	392
tt0013417	6.6	14
tt0013422	6.6	2157
tt0013423	3.0	17
tt0013425	5.9	22
tt0013427	7.6	12233
tt0013428	6.9	139
tt0013433	5.4	20
tt0013436	5.6	13
tt0013439	6.9	30
tt0013442	7.9	96396
tt0013450	6.7	870
tt0013451	7.1	18
tt0013452	6.6	50
tt0013454	5.9	26
tt0013455	6.9	19
tt0013458	5.4	152
tt0013462	6.6	61
tt0013469	6.4	274
tt0013472	7.8	505
tt0013480	6.6	44
tt0013482	5.8	16
tt0013486	7.5	4377
tt0013488	6.9	107
tt0013491	4.8	17
tt0013494	6.2	87
tt0013496	6.7	1793
tt0013500	5.2	11
tt0013501	7.0	70
tt0013502	6.7	15
tt0013506	7.0	73
tt0013511	5.9	32
tt0013512	6.9	118
tt0013513	6.1	8
tt0013515	6.7	524
tt0013520	5.3	283
tt0013524	6.2	42
tt0013527	7.0	16
tt0013534	4.6	23
tt0013535	6.4	22
tt0013538	6.0	32
tt0013540	4.9	30
tt0013545	7.2	13
tt0013549	7.1	52
tt0013555	6.9	57
tt0013556	7.1	2245
tt0013570	6.0	9
tt0013571	6.6	985
tt0013572	5.1	34
tt0013573	6.7	73
tt0013574	6.8	143
tt0013579	6.7	1014
tt0013590	6.4	127
tt0013592	6.1	454
tt0013596	4.0	32
tt0013597	5.7	662
tt0013599	6.1	14
tt0013603	4.0	36
tt0013607	5.8	224
tt0013611	7.0	89
tt0013615	3.2	19
tt0013617	5.4	22
tt0013619	6.0	215
tt0013624	6.4	34
tt0013626	6.6	2578
tt0013627	5.2	21
tt0013629	6.8	40
tt0013631	6.7	15
tt0013658	6.9	41
tt0013662	7.1	478
tt0013668	6.5	35
tt0013672	6.8	45
tt0013674	7.0	586
tt0013679	6.0	16
tt0013681	5.6	28
tt0013682	7.6	78
tt0013687	7.0	11
tt0013688	6.6	808
tt0013690	4.7	134
tt0013704	6.0	186
tt0013705	5.5	165
tt0013710	7.1	25
tt0013713	5.2	12
tt0013716	6.2	20
tt0013719	6.6	31
tt0013724	6.0	15
tt0013727	7.0	16
tt0013728	5.7	63
tt0013730	6.6	143
tt0013735	5.3	112
tt0013736	6.7	12
tt0013739	6.2	15
tt0013741	6.6	552
tt0013744	6.6	12
tt0013750	6.6	1040
tt0013759	5.0	18
tt0013766	2.2	18
tt0013773	6.1	22
tt0013792	5.5	30
tt0013793	5.6	22
tt0013795	6.6	16
tt0013800	7.4	119
tt0013802	6.2	405
tt0013803	6.6	67
tt0013807	6.4	256
tt0013817	6.5	114
tt0013823	6.4	720
tt0013824	6.1	32
tt0013825	5.6	18
tt0013827	6.0	12
tt0013829	6.4	13
tt0013830	7.0	195
tt0013833	5.2	12
tt0013834	6.7	107
tt0013839	5.5	19
tt0013841	6.3	57
tt0013842	6.6	14
tt0013845	6.8	424
tt0013846	6.7	129
tt0013849	7.2	63
tt0013853	6.2	50
tt0013858	6.6	2926
tt0013861	5.5	17
tt0013864	6.6	22
tt0013865	6.7	124
tt0013866	5.5	28
tt0013867	7.3	32
tt0013868	6.9	132
tt0013871	4.4	22
tt0013872	6.8	50
tt0013877	7.3	25
tt0013879	5.9	14
tt0013882	7.2	22
tt0013885	5.8	38
tt0013886	6.0	24
tt0013891	6.0	12
tt0013892	6.3	50
tt0013896	6.2	71
tt0013901	6.8	20
tt0013902	7.0	35
tt0013903	5.7	21
tt0013905	6.7	13
tt0013906	5.2	32
tt0013908	6.6	36
tt0013909	5.5	359
tt0013912	6.1	70
tt0013916	6.6	134
tt0013917	5.7	37
tt0013920	5.8	19
tt0013925	6.3	24
tt0013926	6.4	37
tt0013929	5.8	11
tt0013930	5.7	53
tt0013932	6.3	78
tt0013933	7.5	1293
tt0013938	4.5	25
tt0013940	6.1	60
tt0013949	5.8	12
tt0013950	5.8	43
tt0013951	6.6	646
tt0013955	6.0	15
tt0013961	4.9	32
tt0013962	6.2	17
tt0013965	6.7	19
tt0013971	5.0	12
tt0013973	6.2	147
tt0013975	7.0	34
tt0013978	5.4	13
tt0013981	6.2	30
tt0013982	6.7	107
tt0013984	5.5	29
tt0013986	4.9	17
tt0013992	5.5	829
tt0013994	6.2	236
tt0013997	6.9	13
tt0014003	6.7	61
tt0014009	4.4	8
tt0014012	6.1	39
tt0014013	6.7	70
tt0014014	6.9	134
tt0014021	5.0	43
tt0014022	6.1	71
tt0014023	6.1	25
tt0014025	5.0	12
tt0014026	8.4	14
tt0014029	6.7	1158
tt0014031	3.3	47
tt0014032	5.7	7
tt0014034	6.5	49
tt0014039	5.8	29
tt0014040	6.3	25
tt0014045	7.3	93
tt0014046	6.2	41
tt0014051	7.0	36
tt0014057	6.0	32
tt0014061	3.0	10
tt0014063	7.1	592
tt0014064	6.1	81
tt0014066	7.1	10
tt0014068	6.8	29
tt0014069	6.8	21
tt0014073	4.6	34
tt0014074	8.3	31
tt0014079	6.8	21
tt0014081	6.1	55
tt0014090	5.8	26
tt0014097	4.9	35
tt0014100	6.3	63
tt0014108	7.0	180
tt0014109	7.0	1259
tt0014112	5.1	149
tt0014113	4.3	31
tt0014116	6.0	13
tt0014118	6.9	28
tt0014127	3.6	27
tt0014137	6.9	78
tt0014138	5.2	37
tt0014139	8.2	15
tt0014141	7.6	24
tt0014144	5.6	18
tt0014145	3.8	19
tt0014146	6.1	76
tt0014149	5.5	13
tt0014157	5.6	35
tt0014158	7.2	20
tt0014159	6.7	20
tt0014160	4.7	16
tt0014164	7.2	14
tt0014165	5.0	14
tt0014168	6.3	27
tt0014171	4.6	67
tt0014174	6.6	11
tt0014175	5.7	35
tt0014177	6.5	18
tt0014179	5.7	110
tt0014181	6.4	10
tt0014183	6.9	14
tt0014184	7.2	5
tt0014186	6.1	109
tt0014187	6.6	18
tt0014188	5.1	19
tt0014189	4.0	19
tt0014191	5.4	77
tt0014193	4.7	17
tt0014196	5.1	37
tt0014202	6.0	39
tt0014203	4.7	15
tt0014205	6.4	1016
tt0014207	6.7	75
tt0014211	7.1	21
tt0014218	6.9	2307
tt0014223	7.2	18
tt0014228	7.6	17
tt0014229	6.0	43
tt0014231	6.3	14
tt0014239	7.6	13
tt0014241	5.9	93
tt0014248	5.6	20
tt0014249	6.4	13
tt0014258	6.3	13
tt0014262	7.0	19
tt0014264	6.8	47
tt0014269	4.7	25
tt0014279	6.8	14
tt0014284	6.3	14
tt0014285	7.9	41
tt0014293	5.7	68
tt0014298	6.8	35
tt0014301	6.3	61
tt0014302	6.9	62
tt0014303	3.7	20
tt0014309	7.1	34
tt0014310	6.2	75
tt0014316	5.6	104
tt0014320	6.5	127
tt0014321	5.3	105
tt0014322	7.0	18
tt0014323	5.9	88
tt0014332	3.9	10
tt0014339	7.0	30
tt0014341	7.8	11288
tt0014344	4.4	9
tt0014346	7.2	31
tt0014353	7.0	63
tt0014357	5.2	92
tt0014358	7.3	5083
tt0014359	5.7	25
tt0014363	6.8	88
tt0014367	5.9	18
tt0014379	6.7	23
tt0014385	6.6	37
tt0014388	5.4	17
tt0014391	5.9	25
tt0014397	6.7	321
tt0014398	6.4	28
tt0014401	6.0	9
tt0014406	6.4	2000
tt0014407	5.7	433
tt0014408	6.7	19
tt0014411	2.6	30
tt0014414	5.0	8
tt0014416	6.4	420
tt0014417	7.5	2291
tt0014419	5.6	215
tt0014423	7.1	32
tt0014426	5.7	26
tt0014429	8.1	20669
tt0014438	4.9	42
tt0014439	7.0	61
tt0014440	7.1	622
tt0014443	6.2	21
tt0014446	6.7	302
tt0014447	6.3	72
tt0014449	6.9	17
tt0014450	5.0	76
tt0014451	5.0	13
tt0014452	5.9	17
tt0014453	4.1	16
tt0014455	5.7	20
tt0014461	6.8	13
tt0014462	1.5	18
tt0014463	6.5	493
tt0014466	5.6	64
tt0014467	5.7	42
tt0014468	6.1	73
tt0014469	6.1	93
tt0014483	2.2	14
tt0014489	6.0	14
tt0014496	6.7	58
tt0014497	7.0	939
tt0014499	7.0	70
tt0014502	5.3	14
tt0014504	4.6	14
tt0014508	4.9	24
tt0014509	6.7	88
tt0014510	7.2	20
tt0014516	6.8	405
tt0014521	6.8	22
tt0014522	6.7	40
tt0014523	6.5	17
tt0014524	6.1	170
tt0014526	6.7	12
tt0014528	6.9	20
tt0014532	6.8	2299
tt0014538	7.0	4494
tt0014539	4.2	44
tt0014542	5.9	34
tt0014543	5.2	22
tt0014547	6.3	45
tt0014553	5.3	36
tt0014558	4.9	29
tt0014560	6.2	87
tt0014563	7.0	15
tt0014567	6.4	8
tt0014570	6.9	27
tt0014572	9.4	14
tt0014577	6.2	44
tt0014582	6.0	54
tt0014584	7.2	399
tt0014586	6.6	2083
tt0014588	7.3	12
tt0014600	6.9	88
tt0014602	7.0	42
tt0014604	6.2	196
tt0014605	6.9	471
tt0014606	6.1	202
tt0014607	5.7	111
tt0014608	6.2	32
tt0014611	7.4	1803
tt0014615	7.2	25
tt0014617	5.7	35
tt0014619	6.5	124
tt0014624	6.9	5520
tt0014636	6.5	865
tt0014639	5.2	61
tt0014640	6.9	10
tt0014644	5.7	33
tt0014645	6.0	18
tt0014646	6.4	2639
tt0014647	6.8	22
tt0014650	6.6	17
tt0014651	6.8	44
tt0014652	5.9	23
tt0014656	5.6	245
tt0014657	4.8	46
tt0014658	6.2	55
tt0014659	4.8	176
tt0014660	4.6	157
tt0014661	6.2	41
tt0014662	5.3	228
tt0014663	4.6	159
tt0014664	5.3	237
tt0014665	5.8	279
tt0014667	6.3	146
tt0014668	6.9	95
tt0014672	6.3	437
tt0014673	7.0	18
tt0014679	6.3	43
tt0014682	7.0	42
tt0014687	5.8	12
tt0014689	6.0	36
tt0014694	6.7	3041
tt0014696	6.4	56
tt0014699	5.4	12
tt0014701	6.6	36
tt0014702	6.6	470
tt0014703	4.7	15
tt0014706	6.6	19
tt0014707	5.8	25
tt0014713	6.7	22
tt0014717	7.6	13
tt0014720	5.6	35
tt0014721	5.9	222
tt0014733	8.3	26
tt0014734	5.9	45
tt0014741	2.3	28
tt0014742	5.3	15
tt0014748	5.2	18
tt0014749	6.5	102
tt0014752	7.0	33
tt0014756	4.7	22
tt0014759	6.3	68
tt0014760	7.0	241
tt0014762	6.6	30
tt0014763	6.7	193
tt0014764	5.9	8
tt0014767	7.6	17
tt0014770	6.6	254
tt0014774	7.0	19
tt0014775	3.4	18
tt0014776	6.8	8
tt0014782	6.1	40
tt0014784	7.4	9
tt0014788	6.4	24
tt0014797	6.3	66
tt0014811	6.6	49
tt0014816	8.0	16
tt0014817	6.2	24
tt0014826	5.6	168
tt0014836	6.8	15
tt0014837	4.4	20
tt0014839	8.0	12
tt0014845	6.0	24
tt0014854	6.8	164
tt0014857	5.8	89
tt0014866	4.9	25
tt0014867	6.5	21
tt0014869	6.8	663
tt0014872	7.3	3938
tt0014874	6.3	171
tt0014882	6.5	82
tt0014883	6.0	98
tt0014884	6.2	14
tt0014886	6.2	147
tt0014888	5.5	22
tt0014891	5.7	32
tt0014892	6.4	49
tt0014893	6.2	14
tt0014898	6.7	629
tt0014900	6.3	892
tt0014901	4.9	34
tt0014903	6.4	124
tt0014904	6.1	20
tt0014925	6.2	180
tt0014927	7.6	19
tt0014931	7.1	98
tt0014933	6.0	74
tt0014945	7.7	3434
tt0014946	6.0	20
tt0014950	5.9	24
tt0014953	5.6	33
tt0014960	4.6	28
tt0014964	5.6	7
tt0014965	4.8	16
tt0014967	6.8	115
tt0014968	6.9	35
tt0014969	2.1	22
tt0014970	3.8	17
tt0014972	7.8	3789
tt0014977	3.2	46
tt0014978	6.8	117
tt0014981	6.2	25
tt0014982	6.9	287
tt0014985	6.5	20
tt0014989	6.5	22
tt0014990	5.5	13
tt0014991	6.0	34
tt0014992	6.0	104
tt0014996	7.2	23
tt0014997	6.7	34
tt0014999	3.9	47
tt0015001	7.0	15
tt0015002	7.1	1408
tt0015004	7.4	23
tt0015005	6.3	16
tt0015014	7.2	905
tt0015015	5.8	28
tt0015016	7.2	2196
tt0015018	6.8	367
tt0015022	5.5	714
tt0015030	5.7	41
tt0015036	6.6	169
tt0015037	2.0	17
tt0015038	6.7	43
tt0015039	6.9	1086
tt0015044	6.8	15
tt0015045	7.9	15
tt0015051	6.0	92
tt0015053	5.7	42
tt0015064	8.0	14010
tt0015068	6.9	52
tt0015071	7.1	86
tt0015074	7.7	16
tt0015076	6.8	185
tt0015091	7.1	49
tt0015092	7.1	12
tt0015094	5.3	13
tt0015096	6.4	121
tt0015101	6.6	9
tt0015103	5.4	33
tt0015104	6.3	54
tt0015116	6.6	1089
tt0015117	6.9	44
tt0015119	7.1	1284
tt0015133	6.2	54
tt0015134	1.8	25
tt0015136	7.1	1858
tt0015138	8.2	6
tt0015141	6.8	88
tt0015145	5.9	492
tt0015146	5.7	23
tt0015150	7.2	28
tt0015152	6.4	69
tt0015156	4.9	8
tt0015157	5.5	8
tt0015160	8.2	6
tt0015163	7.6	9999
tt0015164	5.6	71
tt0015167	6.5	1014
tt0015168	6.9	62
tt0015169	5.4	11
tt0015171	6.2	23
tt0015174	7.9	4504
tt0015175	8.1	5893
tt0015177	6.3	91
tt0015180	6.5	28
tt0015184	4.8	19
tt0015185	5.3	11
tt0015189	6.3	9
tt0015191	5.2	22
tt0015197	5.1	25
tt0015200	5.4	122
tt0015202	7.0	2945
tt0015206	5.7	17
tt0015209	6.0	17
tt0015211	6.2	14
tt0015213	6.6	166
tt0015214	7.1	1771
tt0015217	6.3	49
tt0015219	6.2	107
tt0015222	6.5	8
tt0015224	7.1	1083
tt0015228	6.1	150
tt0015229	7.0	17
tt0015230	5.2	11
tt0015232	7.2	32
tt0015233	5.8	10
tt0015239	6.4	32
tt0015240	6.2	8
tt0015241	4.2	12
tt0015243	4.8	10
tt0015245	5.7	70
tt0015253	5.9	88
tt0015256	7.7	15
tt0015258	6.0	31
tt0015263	6.3	55
tt0015268	7.2	484
tt0015270	7.5	28
tt0015273	6.9	11
tt0015284	6.5	81
tt0015285	6.5	19
tt0015287	6.5	13
tt0015289	6.1	220
tt0015299	7.4	33
tt0015310	7.1	545
tt0015311	5.5	16
tt0015312	6.2	238
tt0015313	6.4	39
tt0015318	6.7	13
tt0015322	5.4	25
tt0015324	8.2	49392
tt0015329	5.2	197
tt0015331	6.5	90
tt0015332	5.8	18
tt0015339	5.8	94
tt0015342	5.7	102
tt0015343	5.8	226
tt0015347	7.1	25
tt0015349	7.1	72
tt0015353	4.5	19
tt0015355	5.4	22
tt0015356	4.2	17
tt0015361	7.6	7978
tt0015364	6.3	17
tt0015375	4.5	14
tt0015376	7.0	24
tt0015377	5.4	78
tt0015378	6.6	122
tt0015384	6.0	1387
tt0015389	1.8	25
tt0015390	5.7	106
tt0015391	2.6	22
tt0015393	7.5	12
tt0015394	7.2	20
tt0015399	6.6	16
tt0015400	7.7	6219
tt0015407	4.5	11
tt0015409	6.5	150
tt0015411	6.1	14
tt0015412	3.2	25
tt0015413	5.7	22
tt0015414	5.3	16
tt0015417	6.3	8
tt0015419	5.4	19
tt0015423	7.1	21
tt0015426	2.8	23
tt0015431	6.7	182
tt0015433	6.7	24
tt0015442	6.7	16
tt0015443	6.1	27
tt0015444	6.2	19
tt0015445	2.6	11
tt0015451	7.2	18
tt0015452	7.0	58
tt0015453	5.5	22
tt0015454	5.8	29
tt0015456	6.8	41
tt0015457	6.1	59
tt0015460	4.4	26
tt0015465	6.6	19
tt0015466	5.7	19
tt0015467	6.5	16
tt0015471	7.4	20
tt0015477	5.6	278
tt0015491	6.7	40
tt0015492	6.8	27
tt0015493	6.2	243
tt0015494	7.4	27
tt0015495	6.8	15
tt0015498	6.7	524
tt0015500	6.3	385
tt0015501	4.5	18
tt0015504	5.4	31
tt0015505	2.5	23
tt0015508	7.0	78
tt0015518	5.6	152
tt0015520	1.0	12
tt0015522	5.8	95
tt0015524	5.8	61
tt0015526	7.1	37
tt0015532	7.8	6216
tt0015533	6.2	27
tt0015535	5.1	24
tt0015537	5.6	22
tt0015539	2.1	17
tt0015542	5.0	38
tt0015543	5.8	31
tt0015547	6.0	38
tt0015548	7.2	12
tt0015551	4.5	140
tt0015552	4.6	155
tt0015553	4.9	183
tt0015554	4.4	117
tt0015555	4.5	115
tt0015556	4.7	115
tt0015557	6.0	33
tt0015558	5.2	198
tt0015559	5.2	95
tt0015560	5.0	233
tt0015561	4.8	129
tt0015562	5.2	184
tt0015563	5.7	307
tt0015564	4.8	225
tt0015569	5.3	61
tt0015570	5.4	40
tt0015572	7.2	20
tt0015573	6.0	18
tt0015577	6.7	63
tt0015579	2.5	21
tt0015589	6.2	21
tt0015592	6.6	140
tt0015600	5.8	14
tt0015602	5.3	18
tt0015605	4.8	11
tt0015612	6.0	94
tt0015613	4.2	8
tt0015616	6.5	23
tt0015617	7.6	21
tt0015620	5.6	20
tt0015621	6.4	43
tt0015623	5.4	13
tt0015624	7.9	6791
tt0015626	7.4	17
tt0015627	6.2	51
tt0015632	6.6	85
tt0015634	6.2	1048
tt0015635	6.3	75
tt0015638	6.4	22
tt0015639	5.5	34
tt0015643	7.4	204
tt0015644	6.2	12
tt0015648	8.0	57487
tt0015653	4.5	22
tt0015657	6.0	69
tt0015661	5.3	15
tt0015662	6.7	48
tt0015663	6.6	27
tt0015665	7.0	12
tt0015669	5.8	69
tt0015670	7.2	85
tt0015671	5.3	8
tt0015673	7.1	1359
tt0015682	7.6	10
tt0015684	6.4	646
tt0015686	6.0	83
tt0015687	6.5	300
tt0015688	6.5	18
tt0015689	3.2	22
tt0015690	5.0	13
tt0015691	6.2	60
tt0015692	8.0	14
tt0015693	6.4	754
tt0015694	4.7	16
tt0015700	6.7	60
tt0015702	6.5	77
tt0015713	5.9	27
tt0015714	6.4	37
tt0015716	6.6	19
tt0015719	5.0	10
tt0015720	4.2	18
tt0015724	6.1	26
tt0015727	6.7	42
tt0015728	7.4	20
tt0015730	6.0	15
tt0015735	7.1	33
tt0015738	7.1	22
tt0015739	7.2	27
tt0015740	6.2	45
tt0015742	6.4	17
tt0015745	7.0	39
tt0015746	4.7	18
tt0015749	5.1	32
tt0015750	5.8	94
tt0015751	6.1	22
tt0015758	6.9	510
tt0015763	6.3	374
tt0015765	6.8	23
tt0015766	6.3	40
tt0015768	7.1	2077
tt0015770	5.6	21
tt0015771	5.4	24
tt0015772	6.6	2047
tt0015773	6.4	14
tt0015775	7.8	22
tt0015777	5.1	16
tt0015778	6.8	24
tt0015784	7.0	13
tt0015794	6.3	207
tt0015799	5.7	55
tt0015800	6.2	83
tt0015801	7.0	400
tt0015802	5.0	30
tt0015809	5.0	14
tt0015810	6.8	36
tt0015811	3.2	49
tt0015813	5.4	21
tt0015814	6.4	15
tt0015816	6.9	20
tt0015820	6.2	25
tt0015840	6.1	103
tt0015841	7.5	5581
tt0015842	7.1	1601
tt0015847	5.8	136
tt0015851	6.4	17
tt0015852	7.1	24
tt0015856	3.1	17
tt0015859	5.9	11
tt0015861	6.6	573
tt0015863	7.2	4366
tt0015864	8.2	110603
tt0015866	5.6	18
tt0015867	7.1	36
tt0015872	6.9	185
tt0015873	7.7	1094
tt0015875	5.4	26
tt0015881	8.1	9966
tt0015882	5.4	37
tt0015883	6.8	267
tt0015888	5.5	86
tt0015900	6.0	38
tt0015901	4.1	23
tt0015902	6.3	17
tt0015903	4.5	28
tt0015906	7.2	49
tt0015907	4.4	9
tt0015909	6.8	182
tt0015916	6.6	203
tt0015917	6.9	15
tt0015918	7.5	38
tt0015919	6.1	17
tt0015921	7.3	178
tt0015924	6.5	21
tt0015926	6.3	14
tt0015927	9.7	15
tt0015929	5.2	28
tt0015930	5.4	44
tt0015935	6.5	140
tt0015937	7.2	21
tt0015939	1.7	18
tt0015947	6.6	53
tt0015948	6.8	185
tt0015950	5.2	26
tt0015951	1.3	38
tt0015953	5.7	334
tt0015954	6.5	19
tt0015956	6.6	256
tt0015958	6.7	7
tt0015959	6.2	119
tt0015961	5.0	19
tt0015963	6.0	29
tt0015965	5.0	15
tt0015968	7.2	20
tt0015972	7.1	26
tt0015973	6.1	175
tt0015975	7.6	14
tt0015976	6.9	56
tt0015977	6.2	246
tt0015979	6.8	86
tt0015980	7.4	23
tt0015987	6.8	36
tt0015988	7.1	44
tt0015989	7.3	13
tt0015990	6.6	44
tt0015992	6.1	65
tt0015993	7.6	12
tt0015994	7.0	32
tt0015995	5.4	11
tt0015996	6.4	26
tt0015997	7.3	15
tt0015998	6.2	22
tt0016004	7.2	1171
tt0016005	6.7	695
tt0016006	5.8	148
tt0016008	5.8	28
tt0016013	7.2	537
tt0016017	7.1	14
tt0016022	6.0	138
tt0016023	6.5	524
tt0016027	6.8	19
tt0016028	6.8	986
tt0016029	7.0	1715
tt0016031	6.6	32
tt0016032	5.9	24
tt0016034	7.0	20
tt0016037	5.7	41
tt0016038	6.2	49
tt0016039	7.0	5271
tt0016042	6.2	22
tt0016049	6.1	114
tt0016051	6.6	37
tt0016052	5.3	29
tt0016053	6.2	70
tt0016060	5.5	42
tt0016061	5.6	16
tt0016063	6.9	43
tt0016064	6.6	30
tt0016065	5.7	51
tt0016066	6.1	14
tt0016069	6.6	22
tt0016073	6.0	16
tt0016076	4.4	22
tt0016084	6.8	28
tt0016085	5.2	55
tt0016094	5.6	30
tt0016096	7.2	90
tt0016097	6.2	25
tt0016104	7.3	2424
tt0016106	6.8	55
tt0016107	5.9	90
tt0016109	5.2	60
tt0016112	7.0	76
tt0016114	6.3	59
tt0016115	5.9	23
tt0016123	6.2	1181
tt0016129	5.9	152
tt0016130	7.0	10
tt0016134	7.6	22
tt0016140	5.6	21
tt0016142	6.3	144
tt0016145	7.2	10
tt0016147	5.9	70
tt0016150	6.4	13
tt0016156	7.0	46
tt0016159	6.3	12
tt0016163	7.1	52
tt0016167	6.3	16
tt0016170	5.4	23
tt0016172	6.0	73
tt0016174	2.4	181
tt0016184	1.6	174
tt0016185	7.0	411
tt0016186	5.2	18
tt0016192	6.6	13
tt0016194	6.9	20
tt0016195	8.3	31
tt0016198	5.8	33
tt0016200	3.2	13
tt0016201	6.1	248
tt0016202	6.5	17
tt0016205	7.0	153
tt0016207	7.3	14
tt0016212	6.3	59
tt0016213	6.9	21
tt0016214	5.5	24
tt0016218	4.9	23
tt0016220	7.5	18367
tt0016222	6.0	100
tt0016223	5.8	15
tt0016225	6.6	62
tt0016226	6.0	337
tt0016230	5.8	2546
tt0016231	5.6	32
tt0016232	7.1	282
tt0016234	5.4	18
tt0016235	6.2	77
tt0016237	6.2	52
tt0016238	6.2	25
tt0016240	6.5	170
tt0016241	5.1	251
tt0016245	5.0	78
tt0016246	6.8	45
tt0016251	5.0	197
tt0016258	7.0	355
tt0016259	7.0	25
tt0016268	7.2	69
tt0016276	6.5	351
tt0016283	7.1	66
tt0016284	6.9	26
tt0016286	6.6	25
tt0016288	6.2	217
tt0016294	6.4	167
tt0016295	6.4	10
tt0016297	5.5	11
tt0016300	6.5	26
tt0016301	7.4	25
tt0016305	6.5	23
tt0016307	6.6	18
tt0016308	6.6	553
tt0016309	5.6	254
tt0016310	6.6	393
tt0016323	5.7	25
tt0016324	3.9	21
tt0016325	6.5	59
tt0016328	6.2	20
tt0016332	7.8	10341
tt0016333	5.9	17
tt0016334	6.5	36
tt0016338	5.7	148
tt0016341	6.3	15
tt0016343	5.0	15
tt0016345	8.2	19
tt0016346	7.2	103
tt0016351	6.0	24
tt0016358	2.1	173
tt0016359	5.8	110
tt0016361	7.0	115
tt0016364	5.2	64
tt0016367	5.6	37
tt0016368	6.5	24
tt0016370	6.3	6
tt0016373	5.4	80
tt0016374	4.4	24
tt0016375	5.8	196
tt0016377	5.5	134
tt0016382	7.0	21
tt0016384	5.8	88
tt0016389	5.9	18
tt0016390	7.3	122
tt0016392	6.3	363
tt0016394	6.8	976
tt0016395	7.2	349
tt0016398	6.0	15
tt0016399	5.4	33
tt0016400	7.2	18
tt0016403	6.5	33
tt0016404	5.0	5
tt0016408	3.7	10
tt0016409	6.6	39
tt0016417	4.9	48
tt0016420	6.3	29
tt0016424	5.3	14
tt0016430	5.9	28
tt0016432	6.3	14
tt0016433	4.7	16
tt0016434	6.8	10
tt0016438	6.6	26
tt0016439	6.4	146
tt0016446	7.2	108
tt0016449	5.1	20
tt0016453	5.5	17
tt0016461	6.5	619
tt0016462	6.2	11
tt0016463	5.3	39
tt0016467	5.2	19
tt0016468	5.1	26
tt0016469	6.0	138
tt0016471	6.6	87
tt0016473	7.2	1943
tt0016478	6.5	56
tt0016480	6.9	339
tt0016481	7.4	1226
tt0016487	7.1	74
tt0016491	7.6	806
tt0016493	6.7	228
tt0016497	6.6	31
tt0016499	6.3	36
tt0016500	6.6	35
tt0016501	6.3	14
tt0016507	5.7	15
tt0016515	5.1	19
tt0016518	5.7	20
tt0016521	6.9	31
tt0016523	6.4	17
tt0016524	6.0	41
tt0016526	7.1	73
tt0016530	6.4	36
tt0016532	5.3	17
tt0016533	5.8	23
tt0016534	6.8	73
tt0016535	1.9	19
tt0016541	6.9	60
tt0016544	4.9	1610
tt0016545	5.5	306
tt0016546	6.5	12
tt0016548	6.9	166
tt0016550	6.3	90
tt0016553	6.3	16
tt0016558	6.8	27
tt0016559	6.9	137
tt0016560	5.6	659
tt0016561	7.2	8
tt0016563	6.6	148
tt0016564	7.1	30
tt0016570	5.0	27
tt0016573	4.7	19
tt0016575	5.8	31
tt0016580	6.4	27
tt0016581	5.8	30
tt0016582	5.6	69
tt0016583	5.2	185
tt0016584	6.4	25
tt0016585	5.4	193
tt0016586	4.8	131
